id_reserva,id_cliente,nombre,apellido,mail,competencia,fecha_reserva,inicio_estancia,final_estancia,id_hotel,precio_noche,nombre_hotel,estrellas,ciudad
e28ac688-8775-4d55-95ac-d4ed49d76cbb,CL3212,Germán,Valverde,germán.valverde@example.com,False,2025-02-12 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H207,450.4,Hotel Los Almendros,1.0,Madrid
88c2bc77-b173-45e1-9522-ac793f449e34,CL3213,Virgilio,Garcia,virgilio.garcia@example.com,False,2025-02-03 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H211,167.71,Hotel Monte Verde,4.0,Madrid
9dfcf627-a459-427a-a0b4-17d871618a97,CL3214,Benigno,España,benigno.españa@example.com,False,2025-02-10 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H210,241.33,Hotel Mirador Real,1.0,Madrid
7d987651-ced4-482c-9d7f-5a6b06107566,CL3217,Ximena,Canales,ximena.canales@example.com,False,2025-02-11 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H203,251.43,Hotel Costa Azul,5.0,Madrid
a3c40c43-e686-4b4b-bd60-5175810572ce,CL3218,Flavio,Bernal,flavio.bernal@example.com,False,2025-02-04 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H218,142.78,Palacio del Sol,5.0,Madrid
9fdf234b-ce51-435f-b359-d1335e24337e,CL3219,René,Casanovas,rené.casanovas@example.com,False,2025-02-04 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H215,322.22,Hotel Sol y Luna,1.0,Madrid
737bbac8-9cca-40d7-8a5e-d1dfb347e64d,CL3220,Octavio,Andreu,octavio.andreu@example.com,False,2025-02-08 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H211,401.19,Hotel Monte Verde,3.0,Madrid
acd658b8-050e-4391-9f6a-4dadf20ffe4e,CL3221,Ale,Toro,ale.toro@example.com,False,2025-02-09 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H200,78.55,Gran Hotel Madrid,5.0,Madrid
1a3e7dad-2dc8-4356-bccc-774b46cfa5c6,CL3222,Cosme,Agustí,cosme.agustí@example.com,False,2025-02-01 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H206,139.29,Hotel Las Estrellas,5.0,Madrid
9c477e4b-724a-44e3-aca6-da64ad2f6e7d,CL3225,Azahara,Aguilar,azahara.aguilar@example.com,False,2025-02-05 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H205,199.17,Hotel Jardines del Rey,5.0,Madrid
0165ca67-0c5e-42fa-84fc-303b56ea723a,CL3226,Aurora,Larrañaga,aurora.larrañaga@example.com,False,2025-02-12 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H215,66.22,Hotel Sol y Luna,5.0,Madrid
40b7b392-76bd-405b-860b-cc2517f38e1c,CL3227,Ainara,Navas,ainara.navas@example.com,False,2025-02-08 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H200,406.09,Gran Hotel Madrid,2.0,Madrid
f79addf6-414a-40e4-a4f9-cbcd6c85cb66,CL3228,Nicodemo,Peláez,nicodemo.peláez@example.com,False,2025-02-09 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H203,153.49,Hotel Costa Azul,1.0,Madrid
659e3acf-1d93-4b90-b081-d6701b945f3c,CL3229,Olegario,Miró,olegario.miró@example.com,False,2025-02-10 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H208,415.84,Hotel Luz de Madrid,4.0,Madrid
8f0d0c57-5510-40b0-ab31-c1573f0654ee,CL3232,Noelia,Cabrera,noelia.cabrera@example.com,False,2025-02-01 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H207,277.02,Hotel Los Almendros,1.0,Madrid
c72ce3f3-5270-4cba-9afd-b505d1c100b9,CL3234,Susanita,Chamorro,susanita.chamorro@example.com,False,2025-02-01 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H216,92.99,Hotel Torre Dorada,4.0,Madrid
8186ce62-77bf-4eb3-b531-2c56ed23d8b1,CL3237,Esperanza,Talavera,esperanza.talavera@example.com,False,2025-02-07 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H213,384.56,Hotel Puerta del Cielo,3.0,Madrid
796dcac9-22c1-42ad-a750-0702796d361f,CL3238,Gertrudis,Expósito,gertrudis.expósito@example.com,False,2025-02-01 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H216,168.91,Hotel Torre Dorada,4.0,Madrid
d13923a5-a0db-4d95-8efe-4d8f98f48ed7,CL3239,Felicia,Montserrat,felicia.montserrat@example.com,False,2025-02-01 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H207,91.87,Hotel Los Almendros,5.0,Madrid
3d7c99f5-a47f-48e0-abca-c5093425df5f,CL3240,Plácido,Arroyo,plácido.arroyo@example.com,False,2025-02-12 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H202,458.44,Hotel Camino del Sol,5.0,Madrid
18072d92-9570-4a3e-a759-c14480d0eabb,CL3241,Magdalena,Morell,magdalena.morell@example.com,False,2025-02-09 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H208,496.91,Hotel Luz de Madrid,3.0,Madrid
f6e7ef9a-cb35-40f4-89f3-c4620f3987de,CL3243,Emperatriz,Bertrán,emperatriz.bertrán@example.com,False,2025-02-05 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H215,310.04,Hotel Sol y Luna,4.0,Madrid
9cc53ff1-0fbc-4048-a985-c6d706d88b2b,CL3244,Alba,Cabrera,alba.cabrera@example.com,False,2025-02-09 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H216,216.41,Hotel Torre Dorada,1.0,Madrid
464d4573-f6b5-4683-b22a-7183ec7956b0,CL3245,Lázaro,Ferrero,lázaro.ferrero@example.com,False,2025-02-09 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H204,114.69,Hotel Encanto Real,1.0,Madrid
35b2925c-4091-4435-a714-fc66627fabd8,CL3246,Ruth,Viña,ruth.viña@example.com,False,2025-02-11 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H214,439.16,Hotel Rincón Sereno,5.0,Madrid
260a4056-449a-4c44-a4f4-56448897e2f2,CL3247,Milagros,Vargas,milagros.vargas@example.com,False,2025-02-01 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H214,231.43,Hotel Rincón Sereno,5.0,Madrid
c4a6b261-e8f1-4cc6-a099-57792bacff50,CL3248,Anastasia,Bonet,anastasia.bonet@example.com,False,2025-02-04 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H200,392.25,Gran Hotel Madrid,4.0,Madrid
a3ba489c-624d-4b10-9d8f-3fcef951c53d,CL3249,Ignacia,Solera,ignacia.solera@example.com,False,2025-02-03 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H217,383.22,Hotel Vista Alegre,1.0,Madrid
1fa1d423-278a-4e60-977b-ccb5d524e873,CL3250,Victor Manuel,Carlos,victor manuel.carlos@example.com,False,2025-02-06 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H215,319.42,Hotel Sol y Luna,3.0,Madrid
4d37357c-ed49-4fda-bde0-ee676b816f7c,CL3252,Francisco,Borrás,francisco.borrás@example.com,False,2025-02-02 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H211,295.5,Hotel Monte Verde,2.0,Madrid
2dd6b6ea-9a01-4590-bd61-1b55b8813e02,CL3254,Úrsula,Morera,úrsula.morera@example.com,False,2025-02-11 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H204,436.38,Hotel Encanto Real,1.0,Madrid
f8774920-d6aa-4aa7-b559-55ddb88aafd4,CL3255,María Dolores,Lozano,maría dolores.lozano@example.com,False,2025-02-03 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H215,219.05,Hotel Sol y Luna,2.0,Madrid
1d9e6c7f-693b-4a15-a81c-47398acae08a,CL3256,José Ángel,Tamayo,josé ángel.tamayo@example.com,False,2025-02-12 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H212,124.78,Hotel Palacio Imperial,1.0,Madrid
21a9f6d4-177e-49d3-8f23-f813c9f491e9,CL3257,Herminia,Casal,herminia.casal@example.com,False,2025-02-08 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H209,272.82,Hotel Maravilla Real,4.0,Madrid
b9d83895-4cba-473e-8db6-89b66fb5f25a,CL3259,Jesusa,Méndez,jesusa.méndez@example.com,False,2025-02-11 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H218,54.16,Palacio del Sol,4.0,Madrid
9fe1ac96-c74f-44c5-913c-109b4faa2358,CL3262,Milagros,Rueda,milagros.rueda@example.com,False,2025-02-10 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H201,326.79,Hotel Brisas del Mar,5.0,Madrid
e1f5f9fe-2c35-4e05-93cd-cf47cd67cb59,CL3263,Jacinto,Jove,jacinto.jove@example.com,False,2025-02-02 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H205,180.58,Hotel Jardines del Rey,5.0,Madrid
7400d97f-9cc2-4bd9-a875-852e155e39eb,CL3264,Chucho,Cantón,chucho.cantón@example.com,False,2025-02-02 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H210,283.71,Hotel Mirador Real,4.0,Madrid
701e7c91-f68e-4ff6-a1a5-95fb1dffe8da,CL3265,Manu,Fabra,manu.fabra@example.com,False,2025-02-09 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H217,467.18,Hotel Vista Alegre,2.0,Madrid
89b8bc15-c7db-4ca7-af07-80301486e1fc,CL3267,Matías,Pinto,matías.pinto@example.com,False,2025-02-07 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H217,237.33,Hotel Vista Alegre,4.0,Madrid
ff900bc2-0bd7-4f91-ad10-58c039ef623e,CL3268,Abel,Mercader,abel.mercader@example.com,False,2025-02-01 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H205,190.32,Hotel Jardines del Rey,2.0,Madrid
704473d2-aec7-4ad6-8b30-06c4857fac83,CL3269,Blanca,Falcó,blanca.falcó@example.com,False,2025-02-11 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H218,256.36,Palacio del Sol,1.0,Madrid
4edca932-83b9-47f9-861f-e144bbba4ada,CL3271,Nayara,Cases,nayara.cases@example.com,False,2025-02-07 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H203,336.34,Hotel Costa Azul,3.0,Madrid
b6249cd1-65fc-43b8-a7e5-cddcbcb52c19,CL3272,Eligia,Girona,eligia.girona@example.com,False,2025-02-02 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H207,173.55,Hotel Los Almendros,5.0,Madrid
3442d728-bae9-4537-9551-64bd3c9113bb,CL3273,Agapito,Serna,agapito.serna@example.com,False,2025-02-04 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H208,331.02,Hotel Luz de Madrid,3.0,Madrid
d95918ca-75c6-4860-a691-324490110d21,CL3275,Angelina,Sarmiento,angelina.sarmiento@example.com,False,2025-02-02 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H218,316.68,Palacio del Sol,2.0,Madrid
8028b948-98cf-4f25-a3b5-a1b3d4811075,CL3276,Loreto,Coello,loreto.coello@example.com,False,2025-02-09 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H217,303.64,Hotel Vista Alegre,5.0,Madrid
fb34da12-9db1-4c0d-88aa-f468afc9f068,CL3278,Martin,Vallés,martin.vallés@example.com,False,2025-02-12 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H216,397.38,Hotel Torre Dorada,5.0,Madrid
80be6e8f-c9df-446a-9e34-7fa820c3b3ec,CL3281,Ildefonso,Uría,ildefonso.uría@example.com,False,2025-02-04 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H215,144.18,Hotel Sol y Luna,2.0,Madrid
af3ea50a-c4a7-4ee5-a8db-4777dde3e04e,CL3282,Renato,Barral,renato.barral@example.com,False,2025-02-12 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H217,468.29,Hotel Vista Alegre,2.0,Madrid
8fa64376-7d60-41a3-8583-7e17b453ecc1,CL3285,Baldomero,Escamilla,baldomero.escamilla@example.com,False,2025-02-11 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H212,280.26,Hotel Palacio Imperial,4.0,Madrid
87a0bc6f-2a94-4e94-9bae-0c5679bc747c,CL3286,Lucía,Pou,lucía.pou@example.com,False,2025-02-04 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H218,186.14,Palacio del Sol,2.0,Madrid
3fd0f679-5b1f-4c50-b3d9-1a0060d77328,CL3287,Ofelia,Cuervo,ofelia.cuervo@example.com,False,2025-02-12 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H214,398.25,Hotel Rincón Sereno,3.0,Madrid
2ddc2889-f8bb-43df-8528-1602f9358c5f,CL3288,Carlota,Poza,carlota.poza@example.com,False,2025-02-05 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H204,192.63,Hotel Encanto Real,5.0,Madrid
3cf58ce5-34d3-4c38-831d-6821291bc455,CL3289,Irene,Sáenz,irene.sáenz@example.com,False,2025-02-12 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H210,475.46,Hotel Mirador Real,2.0,Madrid
a2186d49-333d-4ad7-afb5-fec40f4844b3,CL3290,Marita,Posada,marita.posada@example.com,False,2025-02-05 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H210,248.73,Hotel Mirador Real,1.0,Madrid
3c4167f4-cc62-4ae7-9126-632049ab5d1f,CL3291,Belén,Luna,belén.luna@example.com,False,2025-02-04 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H206,343.43,Hotel Las Estrellas,1.0,Madrid
38060f8e-9bac-49b6-ad66-2b6ab3ae2f7f,CL3294,Moisés,Balaguer,moisés.balaguer@example.com,False,2025-02-11 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H202,146.19,Hotel Camino del Sol,2.0,Madrid
49cd29a1-94af-41f8-9bdd-a490fe9d6d1b,CL3295,Leire,Mateu,leire.mateu@example.com,False,2025-02-06 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H215,469.93,Hotel Sol y Luna,2.0,Madrid
3e3966f6-849f-4c94-b247-75eaf519e5cf,CL3296,Fernando,Cervantes,fernando.cervantes@example.com,False,2025-02-06 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H216,137.69,Hotel Torre Dorada,3.0,Madrid
41c5ac1a-d69f-4514-a490-bde2f437ee1d,CL3297,Almudena,Manuel,almudena.manuel@example.com,False,2025-02-11 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H209,462.1,Hotel Maravilla Real,1.0,Madrid
b902ce41-a99e-4fc1-b65f-2af57d4b0305,CL3298,Hugo,Gibert,hugo.gibert@example.com,False,2025-02-10 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H214,341.24,Hotel Rincón Sereno,4.0,Madrid
3546c93c-fd4b-427b-9c67-32f0e791acc7,CL3300,Roberta,Cal,roberta.cal@example.com,False,2025-02-09 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H216,331.36,Hotel Torre Dorada,1.0,Madrid
f734bde6-c30b-4b4c-9e6f-e5a126b961e7,CL3301,Rosa María,Coloma,rosa maría.coloma@example.com,False,2025-02-05 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H212,498.74,Hotel Palacio Imperial,4.0,Madrid
8c904882-621c-437e-94b4-8451fbf2b08f,CL3304,Gastón,Badía,gastón.badía@example.com,False,2025-02-02 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H215,67.18,Hotel Sol y Luna,5.0,Madrid
0fff35ec-9590-4a9b-9656-b6442961cd2a,CL3305,Aránzazu,Nevado,aránzazu.nevado@example.com,False,2025-02-08 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H206,367.53,Hotel Las Estrellas,2.0,Madrid
a187ee19-5318-4114-99b8-e561f263c466,CL3307,Diego,Hernando,diego.hernando@example.com,False,2025-02-05 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H200,249.51,Gran Hotel Madrid,3.0,Madrid
c3a7ddf8-612c-4e2a-a69c-d7fe1ef8d5e2,CL3308,Marciano,Duque,marciano.duque@example.com,False,2025-02-08 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H205,174.86,Hotel Jardines del Rey,5.0,Madrid
da4c22ee-1578-4601-b1c5-887789bec633,CL3309,Remigio,Borrás,remigio.borrás@example.com,False,2025-02-10 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H211,426.76,Hotel Monte Verde,2.0,Madrid
571bfe1d-21db-412a-b628-985e306352c0,CL3310,Rosaura,Piña,rosaura.piña@example.com,False,2025-02-04 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H201,374.95,Hotel Brisas del Mar,5.0,Madrid
981af1e2-7b36-4b56-8ece-6a0b33992e25,CL3313,Amaya,Vergara,amaya.vergara@example.com,False,2025-02-03 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H209,79.22,Hotel Maravilla Real,2.0,Madrid
426eba6a-e4d3-4b94-985c-86450aaa450e,CL3314,Delia,Tena,delia.tena@example.com,False,2025-02-04 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H200,127.65,Gran Hotel Madrid,3.0,Madrid
9f0f3c4a-2c7e-4dc3-b370-a8be683a04d4,CL3316,Gerardo,Plana,gerardo.plana@example.com,False,2025-02-06 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H215,335.87,Hotel Sol y Luna,3.0,Madrid
47d2d1e4-d1ca-4e0c-b35c-b4e780d4e087,CL3317,Filomena,Roura,filomena.roura@example.com,False,2025-02-04 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H212,102.96,Hotel Palacio Imperial,5.0,Madrid
1d850961-daae-4ffd-a0e8-513b03718f8b,CL3318,Edgardo,Cabezas,edgardo.cabezas@example.com,False,2025-02-04 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H212,304.78,Hotel Palacio Imperial,1.0,Madrid
4c88525b-4d22-40f8-a448-54188ec98497,CL3319,Leyre,Esteban,leyre.esteban@example.com,False,2025-02-05 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H204,132.12,Hotel Encanto Real,2.0,Madrid
04015a21-408c-4ea3-ac89-dbdf88d99553,CL3322,Pilar,Casanova,pilar.casanova@example.com,False,2025-02-10 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H201,147.88,Hotel Brisas del Mar,4.0,Madrid
34125675-ab03-418a-a511-03e589707695,CL3324,Elena,Escolano,elena.escolano@example.com,False,2025-02-01 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H205,426.78,Hotel Jardines del Rey,2.0,Madrid
49c9a352-a260-46fb-9edc-a2c2d05fdfb9,CL3325,Victoriano,Miralles,victoriano.miralles@example.com,False,2025-02-02 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H206,367.65,Hotel Las Estrellas,3.0,Madrid
8ce391c3-6dda-4cae-bfed-eac397fafd8e,CL3326,Eduardo,Fábregas,eduardo.fábregas@example.com,False,2025-02-08 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H205,236.28,Hotel Jardines del Rey,3.0,Madrid
b4d23428-4e00-4814-acb7-6970b2a44ed9,CL3327,Chucho,Jerez,chucho.jerez@example.com,False,2025-02-11 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H210,490.67,Hotel Mirador Real,4.0,Madrid
9e7b2510-6b4c-4403-87a3-2d107b01ff36,CL3328,Andrés,Blazquez,andrés.blazquez@example.com,False,2025-02-12 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H201,209.81,Hotel Brisas del Mar,3.0,Madrid
6895f222-01f7-4761-a9c1-68a011f8fc0e,CL3329,Antonia,Martín,antonia.martín@example.com,False,2025-02-05 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H206,252.34,Hotel Las Estrellas,1.0,Madrid
6e30db8a-6688-4513-92cd-ccf5d17e9cdc,CL3330,Candelas,Duarte,candelas.duarte@example.com,False,2025-02-06 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H202,223.55,Hotel Camino del Sol,5.0,Madrid
d270d1c3-f2ad-493c-af43-abdbe1ebf260,CL3334,Amor,Milla,amor.milla@example.com,False,2025-02-07 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H209,364.83,Hotel Maravilla Real,5.0,Madrid
ed4962a4-7141-49c2-8eb5-ce521acf2336,CL3336,Conrado,Arribas,conrado.arribas@example.com,False,2025-02-03 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H210,398.02,Hotel Mirador Real,2.0,Madrid
45976371-7fa0-44da-a0e1-4b004661ae80,CL3337,Godofredo,Cifuentes,godofredo.cifuentes@example.com,False,2025-02-04 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H209,464.85,Hotel Maravilla Real,2.0,Madrid
6d5fd037-30bc-4557-abcc-b14d7ad27708,CL3338,Pepita,Garrido,pepita.garrido@example.com,False,2025-02-12 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H201,314.06,Hotel Brisas del Mar,5.0,Madrid
a4294661-c8bb-4e70-a3cd-6abb64c5d627,CL3339,Eligia,Garzón,eligia.garzón@example.com,False,2025-02-08 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H211,455.56,Hotel Monte Verde,1.0,Madrid
ab83e2d0-b8f8-499f-a240-671d442ebb08,CL3341,Telmo,Benavente,telmo.benavente@example.com,False,2025-02-07 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H211,239.62,Hotel Monte Verde,3.0,Madrid
ff46c13b-bb30-4a41-b942-e2d3b2611de8,CL3342,Juan Bautista,Pizarro,juan bautista.pizarro@example.com,False,2025-02-08 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H201,134.19,Hotel Brisas del Mar,3.0,Madrid
05938672-0b63-4cc2-bfe8-f0c4fd90a4a5,CL3343,Fernando,Páez,fernando.páez@example.com,False,2025-02-06 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H215,133.76,Hotel Sol y Luna,4.0,Madrid
a4aa4556-cb83-48fb-9f09-0d1c92f74387,CL3344,José Manuel,Roig,josé manuel.roig@example.com,False,2025-02-12 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H207,317.1,Hotel Los Almendros,4.0,Madrid
ad17fad4-6429-415f-aa13-6da3fde89bcc,CL3345,Eric,Frías,eric.frías@example.com,False,2025-02-01 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H201,163.65,Hotel Brisas del Mar,5.0,Madrid
1fc58839-8169-43d9-a488-dc9e3e5798e3,CL3347,Josefina,Fernández,josefina.fernández@example.com,False,2025-02-09 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H203,486.83,Hotel Costa Azul,5.0,Madrid
35a2e0db-a18b-4ca0-a820-310ef1218c79,CL3348,Cintia,Vidal,cintia.vidal@example.com,False,2025-02-08 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H216,398.32,Hotel Torre Dorada,4.0,Madrid
76940b61-b54d-4215-a9b6-f5f6145a30b8,CL3349,Simón,Corral,simón.corral@example.com,False,2025-02-04 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H213,280.48,Hotel Puerta del Cielo,5.0,Madrid
4706fca7-9451-44f8-bb9b-b9751bc8c211,CL3350,Mirta,Roura,mirta.roura@example.com,False,2025-02-05 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H216,139.3,Hotel Torre Dorada,2.0,Madrid
3a8af85e-f6c8-4d7d-9685-859233f55b4c,CL3351,Elisabet,Huertas,elisabet.huertas@example.com,False,2025-02-01 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H200,404.85,Gran Hotel Madrid,1.0,Madrid
3e190da0-edcc-475b-872b-ad9e62787cbb,CL3353,Santos,Batalla,santos.batalla@example.com,False,2025-02-04 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H206,256.41,Hotel Las Estrellas,4.0,Madrid
eb02ff84-86cb-4732-9f35-1708ca995162,CL3354,Chuy,Parejo,chuy.parejo@example.com,False,2025-02-11 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H213,447.32,Hotel Puerta del Cielo,3.0,Madrid
82371a9f-9833-47e5-ae2f-7e6f5762c796,CL3355,Mayte,Llano,mayte.llano@example.com,False,2025-02-02 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H207,435.98,Hotel Los Almendros,1.0,Madrid
c3a8dc37-48c9-4827-97aa-7ba1c90c6c5f,CL3356,Nazaret,Gonzalez,nazaret.gonzalez@example.com,False,2025-02-04 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H201,358.11,Hotel Brisas del Mar,1.0,Madrid
b39c296b-85f4-4d74-bcb5-ef56250b0464,CL3357,Clímaco,Pi,clímaco.pi@example.com,False,2025-02-12 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H202,94.95,Hotel Camino del Sol,4.0,Madrid
caa3c7e5-5bb3-4548-8d93-58f12081929d,CL3358,Iván,Pinedo,iván.pinedo@example.com,False,2025-02-12 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H212,350.79,Hotel Palacio Imperial,2.0,Madrid
b2b9cdb8-cb84-4fb2-b0d0-b8b954a91aa1,CL3359,Micaela,Casal,micaela.casal@example.com,False,2025-02-03 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H211,224.4,Hotel Monte Verde,2.0,Madrid
7eb1a3b1-b772-4782-95ed-94db70d92c39,CL3360,Luisa,Medina,luisa.medina@example.com,False,2025-02-08 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H207,454.1,Hotel Los Almendros,5.0,Madrid
f40378fd-77cc-4498-8879-6bc2720a3331,CL3361,Noemí,Tovar,noemí.tovar@example.com,False,2025-02-02 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H216,206.08,Hotel Torre Dorada,1.0,Madrid
533f5f8a-2eac-4d91-8c52-83aabe0c0afc,CL3363,Ema,Cabeza,ema.cabeza@example.com,False,2025-02-11 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H211,216.1,Hotel Monte Verde,5.0,Madrid
abdc4c42-5640-41b2-b30f-adcea430f234,CL3365,Roque,Escrivá,roque.escrivá@example.com,False,2025-02-05 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H203,461.55,Hotel Costa Azul,2.0,Madrid
ad1a743a-ba4f-41b1-b824-d197eb6aa4bb,CL3366,Manuela,Quevedo,manuela.quevedo@example.com,False,2025-02-06 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H207,145.04,Hotel Los Almendros,1.0,Madrid
9624c751-af88-4d1c-a5a7-67e1f88a85b3,CL3368,Armida,Cortés,armida.cortés@example.com,False,2025-02-08 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,H208,178.22,Hotel Luz de Madrid,4.0,Madrid
